account_id,customer_id,branch_id,account_type,opening_date,current_balance,account_status
506075,105989,24,Savings,2020-06-29,54096.96,Dormant
506076,108462,24,Savings,2019-12-07,70014.68,Active
506077,105076,11,Current,2018-08-25,7280.24,Active
506078,106325,11,Savings,2025-11-07,79367.71,Active
506079,106321,21,Premium,2021-02-06,176518.95,Active
506080,109116,36,Current,2022-04-14,48088.67,Active
506081,100002,17,Current,2020-07-26,64177.27,Active
506082,101452,40,Savings,2023-01-10,297712.99,Dormant
506083,104148,16,Savings,2020-03-23,203274.64,Active
506084,100554,5,Savings,2021-10-12,356624.77,Active
506085,109573,36,Current,2017-10-16,84516.75,Active
506086,100659,31,Savings,2020-08-01,154877.24,Active
506087,108150,33,Savings,2025-10-13,80980.19,Active
506088,108658,24,Current,2025-01-31,45885.29,Active
506089,109904,17,Salary,2020-02-26,91101.78,Active
506090,107410,23,Premium,2019-07-20,131152.78,Active
506091,105217,25,Premium,2019-05-29,74371.14,Active
506092,105947,32,Salary,2025-01-07,39779.52,Active
506093,105650,35,Savings,2018-12-14,132816.66,Active
506094,104521,25,Salary,2017-03-17,414859.69,Active
506095,105018,23,Salary,2020-07-14,66605.64,Active
506096,102799,37,Current,2019-10-08,174158.43,Active
506097,105923,27,Salary,2025-10-25,55847.54,Active
506098,107073,5,Savings,2022-04-07,76842.96,Active
506099,103779,30,Savings,2025-10-29,366955.62,Active
506100,104514,2,Savings,2022-01-07,42526.05,Active
506101,102292,24,Savings,2023-08-04,25657.39,Dormant
506102,103452,27,Premium,2018-10-07,82376.36,Active
506103,107814,38,Savings,2019-09-25,225625.23,Active
506104,104928,23,Premium,2025-06-06,29036.84,Active
506105,102616,11,Savings,2021-04-06,13329.57,Active
506106,106118,36,Current,2022-01-01,36877.47,Active
506107,103412,15,Salary,2018-10-05,222200.65,Dormant
506108,106899,5,Savings,2018-06-20,340623.52,Active
506109,100035,28,Savings,2023-07-16,16800.59,Active
506110,100342,5,Savings,2018-10-03,58961.2,Active
506111,100658,16,Current,2021-07-01,113902.67,Active
506112,105785,40,Current,2023-05-25,79453.16,Active
506113,108158,28,Savings,2018-12-10,149791.75,Dormant
506114,107310,35,Savings,2017-06-15,184837.8,Active
506115,104687,11,Savings,2020-05-28,34374.5,Active
506116,108982,3,Savings,2024-10-03,210775.38,Active
506117,105869,12,Savings,2022-08-29,37857.77,Active
506118,103597,34,Premium,2021-03-18,295539.95,Active
506119,104365,9,Savings,2018-12-01,126928.66,Active
506120,107087,28,Savings,2022-03-23,29929.87,Active
506121,100085,40,Savings,2018-01-14,16614.73,Active
506122,107619,31,Salary,2020-09-19,256987.99,Active
506123,108385,38,Savings,2020-04-06,36727.97,Active
506124,103904,12,Salary,2019-05-30,24455.47,Active
506125,109881,2,Savings,2019-06-18,119002.58,Active
506126,109541,19,Current,2017-10-22,630469.59,Active
506127,108865,17,Savings,2022-07-23,229369.65,Active
506128,103151,34,Savings,2022-04-21,76389.41,Active
506129,105871,20,Savings,2022-03-17,181272.39,Active
506130,108514,19,Savings,2017-06-30,224991.62,Active
506131,107585,17,Current,2018-01-19,246875.86,Active
506132,105795,37,Savings,2022-12-05,14371.05,Active
506133,105090,6,Current,2024-09-16,107271.62,Active
506134,108729,39,Savings,2020-03-30,190473.02,Active
506135,106057,5,Salary,2024-10-21,706182.85,Dormant
506136,103586,32,Current,2018-05-21,125184.15,Active
506137,102303,17,Savings,2023-01-29,380762.61,Active
506138,106064,14,Salary,2019-07-09,61107.53,Active
506139,108265,1,Savings,2022-04-11,31653.07,Closed
506140,102214,30,Current,2022-10-21,45379.42,Active
506141,107779,8,Salary,2021-08-03,247818.1,Active
506142,100187,18,Salary,2024-09-08,118963.13,Active
506143,101069,37,Savings,2022-12-27,20638.56,Active
506144,104016,1,Premium,2017-08-10,178064.82,Active
506145,106136,8,Salary,2024-05-08,150356.76,Active
506146,100339,34,Current,2018-11-08,35079.55,Dormant
506147,100022,14,Savings,2021-10-11,5483.6,Active
506148,105391,14,Salary,2020-11-24,189180.64,Active
506149,106809,15,Savings,2025-01-21,59484.26,Active
506150,100624,39,Salary,2021-09-16,20624.95,Active
506151,106972,30,Salary,2017-12-13,140480.65,Active
506152,109617,12,Savings,2023-06-15,18032.06,Active
506153,108118,34,Premium,2023-02-24,17281.48,Active
506154,103499,21,Salary,2021-12-29,48637.86,Active
506155,100298,2,Savings,2025-12-22,18080.7,Active
506156,106223,19,Savings,2019-11-07,879643.46,Active
506157,102323,2,Premium,2024-08-23,39411.16,Active
506158,101981,7,Premium,2017-12-09,43340.78,Active
506159,106974,28,Savings,2021-09-29,195464.69,Active
506160,107071,12,Savings,2018-11-22,175189.1,Active
506161,108072,21,Current,2022-11-10,448300.61,Active
506162,105226,10,Current,2024-04-09,96218.05,Active
506163,102487,35,Salary,2019-04-17,29212.08,Closed
506164,102871,25,Savings,2021-03-24,416734.17,Active
506165,107489,39,Salary,2017-08-14,13278.64,Active
506166,108751,21,Salary,2024-07-03,28455.19,Active
506167,101613,38,Current,2021-09-11,186248.31,Active
506168,108466,30,Savings,2019-11-14,18846.38,Closed
506169,104722,14,Savings,2020-06-02,351110.58,Active
506170,100247,3,Premium,2021-06-20,100039.03,Active
506171,103522,39,Savings,2023-08-25,49220.25,Active
506172,100091,25,Salary,2018-11-14,30401.71,Active
506173,101082,25,Premium,2023-08-14,113042.04,Active
506174,101118,10,Savings,2017-12-27,99520.77,Active
506175,105389,17,Salary,2020-06-20,7327.12,Active
506176,105633,32,Salary,2020-04-13,307685.71,Active
506177,108231,14,Savings,2019-10-16,141531.28,Active
506178,107479,29,Salary,2017-01-06,54712.51,Active
506179,106460,12,Current,2020-05-23,12276.1,Active
506180,102156,26,Current,2022-11-03,18136.46,Active
506181,103040,4,Salary,2022-05-13,48164.23,Active
506182,108637,19,Savings,2020-08-12,43514.44,Dormant
506183,104211,16,Current,2018-08-17,75467.33,Dormant
506184,108660,19,Savings,2020-08-24,84812.7,Dormant
506185,100451,15,Premium,2017-07-19,64369.58,Active
506186,106375,23,Savings,2020-05-25,413641.71,Active
506187,106241,22,Savings,2021-10-24,54934.16,Dormant
506188,104617,33,Salary,2018-11-28,224966.85,Active
506189,109033,26,Savings,2020-05-28,25935.76,Active
506190,104861,29,Savings,2021-08-15,40108.04,Active
506191,100766,17,Savings,2020-03-11,51516.8,Active
506192,103439,30,Savings,2018-11-10,79050.36,Active
506193,105696,35,Premium,2017-01-24,111332.9,Active
506194,107880,34,Savings,2025-11-29,41671.83,Dormant
506195,107052,34,Savings,2022-03-02,703351.42,Active
506196,100235,36,Savings,2025-08-01,228539.6,Active
506197,105835,25,Savings,2018-02-13,147201.96,Active
506198,101772,30,Current,2021-06-06,80150.0,Active
506199,102602,19,Current,2020-07-08,272872.9,Active
506200,106180,13,Savings,2018-09-11,70395.99,Active
506201,108722,15,Premium,2021-08-13,166295.88,Active
506202,107218,33,Savings,2019-12-19,13548.2,Active
506203,103740,20,Premium,2020-04-05,50794.4,Active
506204,100065,32,Savings,2023-08-08,52079.96,Active
506205,105829,12,Savings,2026-01-05,76741.39,Active
506206,106425,27,Savings,2022-03-29,90494.89,Active
506207,106757,4,Savings,2020-05-24,128400.67,Active
506208,107666,1,Salary,2017-05-12,176518.69,Active
506209,108362,29,Savings,2021-09-02,19414.24,Active
506210,106793,28,Savings,2023-03-28,28458.35,Active
506211,100746,15,Salary,2022-09-09,268340.03,Active
506212,104634,15,Savings,2020-11-11,243868.76,Active
506213,108990,24,Savings,2018-04-06,226072.21,Active
506214,102703,3,Savings,2025-05-18,77461.06,Active
506215,100196,26,Savings,2023-09-28,67186.57,Dormant
506216,109065,33,Savings,2021-07-18,63035.07,Active
506217,107288,35,Savings,2018-12-06,28692.16,Active
506218,102492,23,Salary,2022-07-17,9389.94,Active
506219,102272,19,Premium,2018-05-13,75312.36,Active
506220,102997,18,Savings,2021-11-05,421256.4,Active
506221,105212,13,Salary,2022-07-04,261734.15,Active
506222,105540,12,Current,2025-06-17,70606.75,Active
506223,107347,25,Savings,2018-11-27,150122.86,Active
506224,109682,26,Salary,2018-03-08,141274.55,Active
506225,101999,9,Savings,2021-12-13,129985.0,Active
506226,107902,2,Savings,2019-03-01,100110.11,Dormant
506227,100068,10,Savings,2022-02-27,123228.1,Active
506228,104898,35,Current,2025-03-19,275662.85,Closed
506229,101174,7,Salary,2024-06-17,18504.81,Active
506230,102113,18,Savings,2025-02-13,49672.75,Active
506231,103356,32,Savings,2019-04-07,67545.01,Active
506232,102331,19,Premium,2017-11-20,153457.71,Active
506233,108608,12,Savings,2023-04-30,40153.05,Active
506234,101559,20,Salary,2022-09-09,77094.64,Active
506235,104775,40,Salary,2020-07-27,238444.15,Active
506236,108608,19,Savings,2017-04-18,29763.24,Active
506237,104229,40,Savings,2020-08-09,18618.92,Active
506238,101152,17,Salary,2020-01-28,128092.75,Active
506239,103598,13,Savings,2025-06-19,169848.82,Active
506240,100906,34,Salary,2020-08-24,74596.05,Active
506241,104089,1,Salary,2025-03-29,177922.39,Active
506242,101881,2,Savings,2021-03-24,134909.99,Active
506243,106485,36,Savings,2017-04-20,117619.71,Active
506244,100033,4,Savings,2023-02-26,111725.68,Active
506245,103233,36,Current,2018-09-09,55282.25,Active
506246,107025,38,Salary,2020-03-18,88666.31,Active
506247,106240,19,Salary,2017-08-25,52460.03,Active
506248,106677,4,Current,2019-09-02,295262.18,Active
506249,105579,40,Savings,2019-03-18,312001.57,Active
506250,108537,21,Premium,2023-04-17,80421.23,Active
506251,100288,15,Savings,2021-12-21,88312.74,Active
506252,102483,9,Savings,2022-07-24,146248.37,Active
506253,101851,12,Salary,2025-03-17,30046.33,Active
506254,102297,17,Savings,2020-03-10,65365.27,Active
506255,103329,6,Salary,2020-05-26,7373.26,Active
506256,108764,14,Savings,2024-12-10,51701.09,Active
506257,105469,5,Salary,2022-10-12,280437.36,Dormant
506258,105794,30,Savings,2022-12-01,53001.36,Active
506259,106897,7,Premium,2025-06-17,321044.16,Active
506260,100607,40,Savings,2019-04-21,35768.35,Active
506261,109116,14,Current,2024-05-23,118676.85,Active
506262,105981,5,Current,2018-12-06,62751.03,Active
506263,100088,11,Savings,2022-07-13,101389.75,Active
506264,105992,12,Current,2022-10-19,76574.17,Active
506265,103973,19,Salary,2019-08-14,55674.39,Closed
506266,105171,16,Current,2021-06-29,45732.71,Closed
506267,104000,5,Salary,2018-01-05,97207.85,Active
506268,102570,20,Current,2018-07-24,313256.09,Active
506269,106852,34,Savings,2025-04-09,43451.31,Active
506270,102965,7,Savings,2017-08-05,12874.36,Dormant
506271,108613,21,Savings,2018-12-01,84144.94,Active
506272,106415,1,Current,2021-11-19,274145.4,Active
506273,102649,4,Savings,2025-06-07,132179.03,Active
506274,106663,10,Current,2021-11-20,34601.31,Active
506275,104395,4,Salary,2023-02-10,60649.77,Active
506276,105808,4,Savings,2018-01-27,94165.83,Closed
506277,101713,9,Premium,2019-09-22,127095.96,Active
506278,105163,31,Salary,2017-01-31,103646.68,Active
506279,107035,38,Salary,2024-06-17,12761.97,Active
506280,100706,24,Current,2018-12-10,60325.07,Active
506281,109619,21,Savings,2018-01-06,138635.86,Active
506282,103965,23,Savings,2021-07-04,61109.94,Active
506283,104808,36,Savings,2017-09-02,165490.71,Active
506284,108167,27,Savings,2019-04-21,125984.83,Active
506285,103139,15,Savings,2018-04-13,44851.02,Active
506286,105491,35,Salary,2025-03-17,83578.98,Active
506287,108398,27,Savings,2021-12-02,211385.76,Active
506288,100596,14,Premium,2022-11-26,154153.97,Active
506289,103091,5,Savings,2021-02-03,106926.02,Closed
506290,108776,15,Current,2023-03-18,25315.97,Active
506291,100863,3,Savings,2020-03-03,118105.24,Active
506292,102120,9,Premium,2024-04-29,42498.8,Active
506293,103447,11,Savings,2024-11-30,225757.68,Active
506294,105310,6,Salary,2019-04-23,953116.56,Active
506295,107254,31,Salary,2024-03-04,39978.09,Active
506296,108169,22,Premium,2017-05-31,45360.51,Active
506297,104931,37,Salary,2022-07-03,7003.66,Active
506298,100215,25,Current,2019-09-25,76373.95,Active
506299,107604,18,Salary,2020-03-23,15978.07,Active
506300,109776,30,Savings,2022-10-21,240987.64,Active
506301,109629,29,Savings,2019-05-05,222338.11,Active
506302,102226,38,Savings,2019-04-11,49627.47,Active
506303,101488,18,Savings,2023-10-16,70437.6,Active
506304,103750,35,Salary,2018-04-28,32860.26,Active
506305,100810,8,Savings,2019-07-10,44441.28,Active
506306,103217,9,Salary,2017-12-25,48925.99,Dormant
506307,100147,11,Current,2025-07-03,79175.6,Active
506308,102588,22,Salary,2019-08-29,315088.7,Active
506309,102380,12,Savings,2021-06-29,136264.27,Active
506310,102193,27,Salary,2017-01-09,47915.51,Active
506311,108241,26,Savings,2022-09-05,31712.54,Active
506312,108658,3,Savings,2025-07-22,24559.28,Active
506313,106363,39,Current,2025-02-04,166148.19,Active
506314,105605,23,Savings,2020-02-10,23657.11,Active
506315,106075,38,Salary,2023-10-26,54671.43,Active
506316,108341,24,Savings,2018-11-15,74466.55,Active
506317,103671,34,Current,2024-01-13,37855.02,Active
506318,109509,20,Salary,2024-07-03,36346.32,Active
506319,107938,36,Salary,2023-04-27,873350.94,Active
506320,107536,4,Savings,2019-08-22,13735.22,Active
506321,107231,4,Salary,2022-10-13,280490.46,Active
506322,109385,4,Savings,2025-05-18,146405.2,Active
506323,108765,28,Savings,2025-03-10,74139.63,Active
506324,105081,27,Current,2023-02-18,15784.42,Active
506325,101237,18,Savings,2019-03-05,91248.71,Active
506326,105189,28,Current,2021-09-01,26671.68,Active
506327,105346,6,Savings,2025-07-29,40614.91,Active
506328,106009,21,Premium,2020-03-26,191046.04,Active
506329,109691,19,Current,2024-09-20,62873.93,Active
506330,108410,4,Current,2018-12-01,221416.95,Active
506331,104638,36,Savings,2024-07-21,62377.98,Active
506332,101805,22,Savings,2020-04-21,138209.32,Active
506333,100224,33,Premium,2018-01-17,75086.64,Active
506334,102331,28,Salary,2022-11-19,77373.68,Active
506335,105068,36,Savings,2023-06-02,213846.82,Active
506336,107521,34,Salary,2019-05-06,75397.76,Active
506337,105751,20,Current,2022-04-17,16570.22,Active
506338,105675,23,Savings,2025-08-05,63725.12,Active
506339,104993,15,Savings,2024-09-28,23413.28,Active
506340,104168,5,Savings,2023-02-26,124250.05,Active
506341,108667,17,Savings,2017-09-06,117945.12,Active
506342,107908,40,Premium,2019-04-23,24326.03,Active
506343,103135,21,Salary,2021-08-30,20838.56,Active
506344,103474,17,Salary,2018-11-22,232343.56,Active
506345,103462,24,Savings,2020-11-22,35017.74,Dormant
506346,106115,33,Savings,2021-04-07,32638.23,Active
506347,107841,13,Premium,2020-02-26,234553.45,Active
506348,107585,6,Savings,2020-11-20,80531.93,Active
506349,104143,28,Salary,2018-12-17,83473.21,Active
506350,101910,29,Salary,2023-10-12,16044.24,Active
506351,100399,26,Current,2022-07-29,284534.86,Active
506352,108654,8,Salary,2022-07-14,119865.12,Active
506353,102008,12,Current,2019-03-25,100131.66,Active
506354,100901,37,Savings,2024-11-04,246777.91,Active
506355,102492,23,Savings,2019-06-03,95123.91,Active
506356,107240,13,Savings,2024-02-06,68627.05,Active
506357,103963,28,Savings,2021-10-10,26597.86,Active
506358,108913,9,Savings,2022-02-15,40450.96,Active
506359,109983,31,Savings,2018-01-04,113400.56,Active
506360,104174,31,Premium,2022-11-15,51926.73,Active
506361,109920,9,Salary,2024-07-13,62735.8,Active
506362,101296,13,Current,2023-07-13,139721.52,Active
506363,107605,37,Savings,2020-08-07,179686.9,Closed
506364,103331,2,Savings,2022-09-05,36797.29,Active
506365,104985,20,Savings,2023-12-24,172254.77,Active
506366,102850,33,Current,2021-04-22,232952.04,Active
506367,102237,15,Salary,2021-05-14,89953.3,Active
506368,107971,19,Savings,2024-02-18,65176.01,Active
506369,107928,12,Premium,2021-01-28,103502.24,Active
506370,101396,32,Premium,2021-09-02,94616.31,Dormant
506371,109676,29,Salary,2022-06-19,36653.23,Active
506372,101308,8,Current,2020-03-26,24858.31,Active
506373,108656,24,Savings,2020-11-15,189099.78,Active
506374,107759,23,Savings,2024-03-30,14508.44,Active
506375,105768,15,Salary,2017-07-13,45616.92,Closed
506376,109152,13,Premium,2025-12-08,161635.41,Active
506377,104039,9,Current,2018-11-01,393813.71,Dormant
506378,100950,31,Salary,2020-02-16,92752.12,Active
506379,109979,4,Savings,2019-12-18,125171.03,Active
506380,105356,37,Premium,2017-09-01,153183.89,Active
506381,101229,36,Salary,2017-08-12,49969.18,Active
506382,109661,11,Salary,2020-11-13,22774.67,Active
506383,109390,4,Salary,2023-08-01,47704.9,Active
506384,108737,16,Savings,2023-04-04,88579.3,Active
506385,100072,33,Premium,2019-08-16,62810.28,Active
506386,106856,37,Savings,2018-01-02,103103.82,Active
506387,101162,38,Current,2017-04-10,41598.49,Active
506388,103644,39,Savings,2020-07-07,35212.08,Active
506389,106116,2,Savings,2022-08-05,37123.6,Active
506390,106120,39,Savings,2022-07-14,210242.83,Active
506391,102994,29,Savings,2022-02-04,118967.38,Active
506392,101489,38,Savings,2021-01-08,33062.34,Active
506393,106617,6,Current,2018-03-09,51675.34,Active
506394,108868,40,Current,2020-06-04,23245.85,Active
506395,106434,1,Premium,2023-10-31,15287.44,Active
506396,108257,31,Savings,2018-07-02,263070.16,Dormant
506397,106547,38,Current,2024-06-01,10065.31,Active
506398,107509,2,Savings,2023-05-13,69184.03,Active
506399,106953,40,Premium,2021-01-18,84902.0,Active
506400,104438,7,Savings,2019-03-16,45526.2,Active
506401,108072,30,Savings,2025-03-09,50144.12,Active
506402,108655,29,Savings,2021-09-11,368754.52,Active
506403,101723,38,Current,2023-07-17,12015.76,Active
506404,107963,10,Salary,2019-10-12,22190.34,Active
506405,102332,14,Savings,2023-07-08,79212.42,Active
506406,103772,17,Savings,2022-03-25,15342.84,Active
506407,107044,27,Salary,2021-06-26,30281.88,Active
506408,104552,18,Savings,2022-06-12,134633.73,Active
506409,101166,19,Salary,2025-11-11,27596.55,Active
506410,105244,24,Savings,2024-12-16,37088.95,Active
506411,104317,7,Salary,2024-10-03,64008.97,Active
506412,109210,11,Premium,2021-06-17,51573.8,Active
506413,103923,36,Salary,2024-10-04,101225.75,Active
506414,102964,32,Savings,2017-07-22,98556.09,Active
506415,103851,18,Savings,2024-06-27,227734.77,Active
506416,100827,6,Savings,2019-10-29,7530.04,Active
506417,104234,14,Savings,2022-08-05,133284.19,Active
506418,103348,21,Savings,2019-02-28,415007.06,Active
506419,101952,11,Premium,2023-09-10,434310.52,Active
506420,108457,24,Savings,2019-01-19,139692.83,Active
506421,103928,19,Salary,2017-09-26,107320.0,Active
506422,109741,1,Salary,2021-07-01,104993.54,Active
506423,107030,22,Salary,2020-12-19,92952.15,Active
506424,106283,31,Premium,2018-02-23,16283.44,Active
506425,105699,22,Current,2024-10-08,288961.46,Active
506426,105682,29,Savings,2022-09-07,173700.77,Active
506427,106472,17,Premium,2018-12-23,436641.59,Active
506428,103811,15,Salary,2017-05-09,52192.56,Active
506429,105913,21,Current,2017-03-23,682963.4,Active
506430,106660,38,Savings,2020-08-17,128303.37,Active
506431,102249,10,Salary,2022-01-10,273109.04,Active
506432,103233,2,Current,2023-06-23,92034.5,Active
506433,107155,17,Current,2024-12-23,187782.98,Active
506434,108652,12,Salary,2024-09-16,139748.99,Active
506435,105701,18,Savings,2023-08-05,43590.0,Active
506436,107948,6,Savings,2025-04-30,56779.38,Dormant
506437,104237,34,Salary,2018-12-12,44958.7,Dormant
506438,108009,3,Salary,2021-06-11,36736.66,Active
506439,109688,39,Savings,2022-12-20,262407.96,Active
506440,103753,5,Salary,2025-01-21,89110.72,Active
506441,104763,29,Premium,2019-10-30,32886.66,Active
506442,109740,31,Savings,2019-02-13,106029.13,Active
506443,107685,9,Savings,2025-12-24,120195.92,Active
506444,108447,7,Current,2017-03-15,24420.57,Active
506445,101940,7,Current,2021-05-18,213699.7,Active
506446,106284,18,Savings,2018-04-13,515393.2,Active
506447,108275,7,Current,2021-09-06,130590.58,Active
506448,108022,35,Savings,2020-07-13,27143.55,Active
506449,106478,22,Salary,2020-08-12,155804.06,Active
506450,100534,1,Premium,2017-11-02,74372.76,Active
506451,108270,18,Current,2019-05-31,43368.65,Active
506452,107378,13,Salary,2020-12-16,46304.72,Active
506453,103877,30,Savings,2022-04-09,40702.63,Active
506454,105542,10,Salary,2023-06-20,152141.16,Active
506455,109049,18,Savings,2025-03-22,41285.92,Active
506456,104079,7,Salary,2017-08-17,152529.09,Dormant
506457,103251,5,Savings,2020-12-30,167859.47,Active
506458,104182,23,Savings,2017-11-17,161969.68,Active
506459,100187,31,Current,2017-05-10,117937.25,Dormant
506460,104978,28,Premium,2025-02-03,28000.32,Active
506461,108172,31,Savings,2020-11-14,134414.25,Dormant
506462,101116,1,Premium,2025-09-03,15178.39,Closed
506463,102538,19,Premium,2017-12-26,188746.76,Active
506464,109489,26,Savings,2019-10-25,9550.16,Active
506465,107598,24,Savings,2017-10-22,70146.25,Active
506466,103068,34,Salary,2021-08-25,32150.85,Active
506467,104654,40,Current,2018-05-05,437271.6,Active
506468,103786,4,Current,2024-01-09,66631.35,Active
506469,109802,10,Savings,2021-03-12,447781.42,Active
506470,101090,30,Savings,2023-08-18,20872.87,Active
506471,107839,8,Savings,2023-11-06,275416.57,Active
506472,102326,11,Savings,2019-10-02,88575.89,Active
506473,105689,13,Premium,2024-09-09,127433.01,Active
506474,104445,29,Savings,2020-06-20,131609.76,Active
506475,102751,19,Savings,2019-07-12,68905.5,Active
506476,108453,34,Premium,2019-04-20,130529.3,Active
506477,102620,2,Current,2017-09-04,570942.38,Active
506478,108116,31,Salary,2023-11-18,16983.59,Active
506479,100174,6,Savings,2022-07-04,93398.32,Active
506480,103248,31,Savings,2019-11-29,31154.94,Active
506481,108607,5,Salary,2018-05-10,78487.17,Active
506482,107101,32,Salary,2019-01-05,488377.99,Active
506483,100811,6,Savings,2018-11-06,281070.98,Active
506484,100836,4,Savings,2017-08-26,233131.04,Active
506485,101959,13,Savings,2019-08-17,118031.58,Active
506486,101272,2,Current,2024-07-24,103533.7,Active
506487,101478,4,Savings,2024-08-05,41492.35,Active
506488,109508,23,Current,2018-10-01,126618.4,Active
506489,106240,6,Savings,2021-08-08,27618.33,Active
506490,105971,23,Salary,2023-09-04,233306.45,Active
506491,109016,21,Savings,2021-01-27,80058.05,Active
506492,109546,30,Savings,2019-09-09,141547.63,Active
506493,104074,16,Savings,2022-02-02,101489.15,Active
506494,103329,3,Current,2020-08-20,509711.85,Active
506495,108739,25,Salary,2018-11-01,334190.02,Active
506496,106758,15,Current,2017-01-14,147693.92,Active
506497,109080,27,Savings,2024-01-01,22300.82,Active
506498,102211,20,Current,2018-12-18,107593.93,Active
506499,107889,29,Savings,2026-01-09,262016.97,Active
506500,108727,16,Savings,2020-07-27,4543.7,Active
506501,109911,5,Salary,2018-05-26,12816.69,Active
506502,101055,3,Premium,2017-10-13,463185.24,Active
506503,100140,34,Savings,2023-04-08,53258.55,Active
506504,102517,34,Savings,2025-03-18,84757.34,Active
506505,107795,7,Current,2025-09-10,56487.82,Active
506506,107192,12,Salary,2017-07-17,340610.23,Active
506507,108161,9,Current,2017-05-15,78053.36,Active
506508,103560,26,Savings,2020-01-04,144841.36,Active
506509,106971,34,Current,2022-11-20,80110.78,Active
506510,108068,39,Savings,2017-06-17,221177.26,Dormant
506511,106619,31,Savings,2023-06-11,22483.15,Active
506512,106595,31,Savings,2023-03-02,125001.6,Active
506513,104551,30,Savings,2024-01-10,162473.89,Active
506514,103135,20,Current,2025-11-17,142396.75,Active
506515,107864,4,Salary,2020-08-05,102833.19,Active
506516,102955,8,Premium,2017-04-10,27001.69,Closed
506517,102593,4,Savings,2020-10-28,44861.31,Dormant
506518,107754,12,Salary,2017-11-03,103315.88,Active
506519,103963,2,Savings,2022-01-24,130174.32,Active
506520,100402,12,Savings,2022-03-01,137054.47,Active
506521,104060,19,Current,2020-04-26,52183.54,Active
506522,106069,20,Savings,2023-11-20,29111.52,Active
506523,108621,29,Savings,2020-12-05,233967.15,Active
506524,108757,6,Current,2025-03-09,74332.79,Active
506525,100472,24,Salary,2023-03-02,72937.53,Active
506526,102944,37,Savings,2021-05-24,40479.06,Active
506527,103178,13,Current,2025-11-27,100412.06,Active
506528,107805,26,Savings,2024-03-04,21345.85,Active
506529,107166,3,Salary,2023-02-27,404039.52,Active
506530,108595,34,Current,2021-06-23,22773.98,Active
506531,101683,34,Salary,2019-02-14,25169.86,Active
506532,109008,8,Savings,2022-12-03,99705.17,Active
506533,105652,19,Current,2022-06-07,1135492.61,Active
506534,109404,39,Salary,2024-09-04,23982.58,Dormant
506535,105433,25,Salary,2019-11-06,184777.24,Active
506536,102160,14,Savings,2025-07-03,39811.04,Active
506537,109063,32,Savings,2024-08-05,444554.94,Active
506538,101120,5,Savings,2025-08-06,128247.33,Closed
506539,106957,20,Salary,2024-06-20,439223.74,Active
506540,108325,29,Current,2017-10-26,24641.68,Active
506541,102233,4,Savings,2024-11-18,61556.48,Dormant
506542,101074,12,Savings,2024-07-02,31133.94,Closed
506543,104041,26,Savings,2020-03-27,47241.52,Active
506544,101739,26,Savings,2018-12-09,134530.37,Active
506545,109708,18,Current,2023-10-10,71686.57,Active
506546,104278,31,Savings,2020-09-25,59678.13,Active
506547,104136,39,Salary,2024-05-03,113243.66,Active
506548,102499,27,Premium,2022-01-06,39100.1,Active
506549,103582,39,Savings,2020-08-17,40861.99,Active
506550,105752,13,Salary,2022-11-16,33896.49,Active
506551,105404,29,Savings,2019-07-11,18682.84,Active
506552,102601,19,Savings,2017-07-18,137687.5,Active
506553,102564,23,Savings,2022-09-27,11804.91,Active
506554,104909,32,Current,2025-04-12,93314.38,Active
506555,105415,27,Savings,2020-04-27,77695.58,Active
506556,107536,17,Savings,2020-06-25,16997.24,Active
506557,102572,5,Premium,2021-04-02,166808.25,Active
506558,105720,17,Savings,2019-06-07,97714.7,Active
506559,100243,29,Current,2022-05-16,98941.82,Active
506560,107278,14,Premium,2022-08-20,55052.15,Closed
506561,100285,35,Salary,2025-09-21,40829.04,Active
506562,101565,10,Savings,2023-02-15,129392.69,Active
506563,109943,2,Salary,2023-12-20,567077.49,Active
506564,105370,22,Current,2025-09-03,148859.97,Active
506565,108774,6,Current,2024-10-18,46030.69,Active
506566,109195,4,Savings,2025-07-03,121151.84,Active
506567,107865,22,Savings,2025-04-19,42986.63,Active
506568,109371,17,Salary,2017-02-17,289093.42,Active
506569,101792,18,Savings,2025-08-18,145523.04,Active
506570,107807,16,Savings,2021-03-26,148756.72,Active
506571,103012,34,Current,2019-03-06,33552.52,Active
506572,103797,29,Current,2019-11-10,526326.64,Closed
506573,103103,26,Salary,2021-08-25,216643.77,Active
506574,101252,4,Salary,2019-05-23,39017.83,Active
506575,101678,10,Savings,2020-01-08,73039.25,Dormant
506576,103446,13,Savings,2022-05-26,482214.4,Dormant
506577,101366,34,Current,2023-09-15,110562.86,Active
506578,105072,36,Savings,2021-09-20,312874.2,Active
506579,106350,22,Salary,2018-05-16,130874.58,Active
506580,103661,24,Current,2017-08-19,140893.66,Active
506581,105629,17,Salary,2019-03-11,259261.32,Active
506582,106480,34,Savings,2021-05-23,82015.29,Active
506583,105593,20,Current,2025-11-18,40493.45,Active
506584,100159,10,Salary,2017-10-19,18002.7,Active
506585,102460,32,Savings,2020-08-26,128305.43,Active
506586,109195,24,Savings,2023-03-13,42042.94,Active
506587,103579,20,Current,2021-09-05,227469.19,Closed
506588,100831,30,Salary,2020-01-27,167514.29,Active
506589,100276,4,Salary,2022-12-03,239764.14,Active
506590,102445,9,Current,2025-09-28,239681.45,Active
506591,100521,39,Savings,2022-04-02,227126.59,Active
