customer_id,loans,exposure,defaults,credit_score,risk_segment,annual_income,exposure_to_income
105180,1,0.0,0,767,Low,469663.7,0.0
105181,1,0.0,0,717,Medium,873730.42,0.0
105183,1,0.0,0,594,Very High,2067437.79,0.0
105184,1,286823.63,0,763,Low,577310.46,0.496827356982238
105186,4,273720.55,1,679,High,402302.64,0.6803846725937468
105189,2,183109.51,0,690,Medium,540886.48,0.3385359345643101
105190,2,190325.82,0,692,Medium,481910.59,0.3949401070435078
105191,4,508918.93,0,668,High,687818.21,0.7399032514710537
105193,2,2263039.96,0,662,High,606147.93,3.7334779976894414
105194,2,1314059.3,1,720,Medium,478467.91,2.746389616808367
105195,1,62490.51,0,619,High,665605.27,0.09388523921993587
105196,5,4508590.890000001,2,641,High,498204.28,9.04968317413893
105197,1,2718641.9,0,663,High,1159857.91,2.343943923269015
105199,3,156752.54,0,616,High,288477.06,0.5433795671655833
105200,1,26347.05,0,686,Medium,590116.8,0.044647178321308593
105201,1,1656548.1,0,625,High,2423787.38,0.6834543795669075
105202,3,290818.07,0,738,Medium,1136564.79,0.25587460790510674
105203,3,1408836.4500000002,0,674,High,728897.13,1.9328330322826215
105204,1,0.0,0,747,Medium,1353774.01,0.0
105205,2,581771.28,0,661,High,480582.91,1.2105534089841024
105206,2,1832871.52,0,698,Medium,411437.75,4.454796673372825
105207,3,348550.67,0,789,Low,1252412.26,0.278303463749229
105209,2,549315.02,0,784,Low,560016.75,0.98089033944074
105210,3,1986553.04,0,755,Low,474185.87,4.1893973770243305
105211,1,137757.77,0,777,Low,1013081.69,0.13597893571642777
105212,1,98119.28,0,737,Medium,1037458.05,0.0945766240861498
105213,3,2100306.11,0,721,Medium,922530.03,2.276680478357978
105214,4,206278.12,0,710,Medium,772672.47,0.2669670889141424
105215,1,327515.24,0,679,High,857672.18,0.38186529496619553
105216,4,897240.72,1,625,High,1654914.01,0.5421675776374628
105217,1,129084.12,0,761,Low,1138869.0,0.1133441335219415
105218,3,701103.29,0,640,High,533136.63,1.3150536852063608
105220,1,130864.25,0,693,Medium,871702.78,0.15012485104154422
105221,2,1333918.71,0,687,Medium,313871.36,4.249889859336003
105223,3,2189809.76,0,633,High,336091.62,6.515514311246439
105224,2,815617.07,0,681,Medium,533502.29,1.5287976926959392
105225,2,219131.21,0,694,Medium,1935920.72,0.1131922437402292
105227,2,605501.3200000001,0,644,High,375473.39,1.6126344399532548
105229,2,2199133.9,0,536,Very High,1146378.93,1.9183307041416053
105230,2,774940.6,0,734,Medium,333253.91,2.3253758673079035
105231,2,1713357.53,0,680,Medium,635145.56,2.697582472276119
105232,1,1545688.33,0,718,Medium,572681.2,2.699038016264547
105233,1,408872.17,0,696,Medium,1040646.47,0.3929020871036059
105234,4,1527571.34,0,674,High,337952.32,4.520079459729704
105235,3,2368736.25,0,723,Medium,1157677.68,2.0461103214843015
105236,4,1194081.17,0,701,Medium,845854.09,1.4116869376371992
105237,2,1552583.24,1,819,Low,1331825.97,1.1657553426443548
105238,2,4495402.29,0,725,Medium,306841.66,14.650560455187215
105239,3,606997.39,0,659,High,496537.83,1.2224595052505869
105240,2,184992.15,0,731,Medium,881373.13,0.2098908438472591
105241,3,232621.37,1,640,High,505977.78,0.45974621652357933
105242,2,178814.25,0,650,High,1003149.38,0.17825286399519083
105243,2,76833.33,0,731,Medium,334056.21,0.23000120249223924
105244,2,0.0,0,698,Medium,598745.25,0.0
105245,1,631134.52,0,617,High,798923.23,0.7899814353877281
105246,1,286278.22,0,692,Medium,936230.32,0.30577755695842024
105248,2,56613.58,0,674,High,633860.42,0.08931553101233233
105249,2,673423.56,0,701,Medium,624411.17,1.078493775183426
105250,2,838105.62,0,761,Low,575007.15,1.457556866901568
105251,1,0.0,0,739,Medium,578653.71,0.0
105252,1,2630247.53,0,744,Medium,1219835.6,2.1562311593463903
105253,1,1815502.04,0,639,High,565987.63,3.207670881428981
105254,1,372681.11,0,768,Low,706212.16,0.5277183417515778
105256,1,98091.39,0,699,Medium,504664.19,0.19436962626573523
105258,2,886650.86,0,746,Medium,739794.03,1.1985104286391712
105259,3,5725022.59,1,706,Medium,611495.83,9.362324825665615
105261,2,612414.28,0,726,Medium,785234.23,0.7799128675274384
105263,2,762515.74,1,701,Medium,611607.06,1.2467412328431917
105264,2,2633948.6100000003,0,701,Medium,723948.41,3.638309820999538
105265,2,1355799.21,0,738,Medium,447918.97,3.0268849966323153
105266,2,5127414.41,0,615,High,1436522.99,3.569322903770583
105267,3,525174.01,0,639,High,363221.59,1.4458777354066426
105268,3,1174899.4300000002,0,675,High,761522.72,1.5428291226819868
105269,3,1318738.8900000001,0,637,High,1082369.88,1.2183809937504915
105270,1,155373.61,0,638,High,1000687.22,0.15526690747584443
105273,1,105204.6,0,668,High,436278.22,0.241141077361139
105275,3,1647378.76,0,755,Low,565294.54,2.9141954210277707
105276,2,961840.33,0,806,Low,1167697.36,0.8237068635660869
105277,4,2466278.04,0,656,High,978659.01,2.520058585063249
105279,1,540675.34,0,689,Medium,911244.99,0.5933369685796571
105280,3,3842127.63,0,720,Medium,894106.41,4.297170434109739
105281,2,1396456.3599999999,0,674,High,1167910.55,1.195687769067588
105282,1,0.0,0,730,Medium,535350.43,0.0
105283,2,1383325.99,0,736,Medium,699730.52,1.9769410515350967
105284,2,3509257.0,0,765,Low,753881.07,4.654921233132966
105285,3,4317112.93,0,757,Low,628315.86,6.870927832380357
105288,2,393553.44,0,636,High,570854.32,0.689411337029034
105289,2,48316.36,0,768,Low,2505177.59,0.019286600755517698
105290,1,216410.99,0,746,Medium,400427.89,0.5404493428267446
105291,1,0.0,0,680,Medium,445097.36,0.0
105292,4,1636740.1800000002,0,639,High,914155.68,1.790439217092651
105293,3,379679.55,0,767,Low,816458.65,0.4650321850347228
105294,4,693727.78,0,660,High,439267.69,1.5792825099428551
105295,1,1839756.59,0,775,Low,613491.76,2.9988285254230638
105299,3,578098.24,0,737,Medium,1087873.09,0.5314022796537783
105300,2,2130480.36,0,771,Low,1137800.8,1.87245461595738
105302,1,575532.3,0,686,Medium,686419.07,0.8384561635212147
105303,1,98781.11,0,720,Medium,1041408.54,0.09485337041695471
105304,5,1362682.5,0,684,Medium,637295.36,2.1382275559012385
105305,2,276928.78,0,620,High,1420668.18,0.19492854411647345
105306,1,743872.88,0,784,Low,700400.46,1.0620679489559446
105307,3,2968351.92,0,668,High,342022.27,8.678826440161338
105308,3,4629283.7,0,776,Low,1063400.5,4.353283358433629
105309,2,66340.87,1,672,High,959640.07,0.06913099199786436
105310,4,417038.79,0,699,Medium,260837.19,1.5988471199218177
105311,1,0.0,0,618,High,929073.62,0.0
105312,1,2469124.12,0,614,High,2407838.06,1.0254527333121397
105313,2,417784.28,0,720,Medium,1303019.82,0.3206277246036058
105314,2,841714.89,0,814,Low,531938.26,1.5823544822664195
105315,4,272642.07,0,669,High,892376.39,0.30552362551859985
105316,2,90995.16,0,684,Medium,761370.5,0.11951495362638821
105317,2,1587236.98,0,666,High,546109.8,2.9064429534133978
105318,3,2560913.61,1,673,High,1098168.54,2.331985953631489
105319,2,995377.27,0,712,Medium,2097338.33,0.4745907018253941
105320,1,1312465.53,0,618,High,1411832.04,0.9296187455839293
105321,2,108216.48,0,729,Medium,438560.72,0.24675369923690385
105322,2,2319700.08,0,729,Medium,415164.56,5.58742316540699
105324,2,41397.12,0,697,Medium,1152313.13,0.035925235009688736
105326,2,840925.63,0,715,Medium,729214.51,1.1531937701020238
105327,1,124601.2,0,689,Medium,919649.03,0.1354877740696361
105328,3,221616.93,0,767,Low,891621.47,0.24855495011801365
105329,2,304689.58,0,764,Low,753141.25,0.40455834811862984
105330,1,0.0,0,647,High,1021613.45,0.0
105331,3,434172.29000000004,0,715,Medium,420005.56,1.0337298630046707
105332,3,335294.18,0,677,High,372596.77,0.8998848272356198
105333,3,2765744.62,0,774,Low,250007.4,11.062651025529645
105335,3,0.0,0,684,Medium,1766362.94,0.0
105337,1,0.0,0,683,Medium,1410693.35,0.0
105338,1,0.0,0,655,High,921315.03,0.0
105339,1,39096.5,0,798,Low,238175.07,0.1641502614022534
105340,1,167582.07,0,752,Low,1861568.04,0.09002199565050548
105341,3,2358933.69,0,725,Medium,2584745.28,0.9126368111599763
105342,2,1829635.77,1,549,Very High,554483.19,3.2997136847376747
105344,4,1124783.46,0,832,Low,1535608.69,0.7324675012095693
105345,1,141485.05,0,754,Low,1010483.48,0.14001718266586605
105346,3,695173.62,0,784,Low,444972.85,1.5622832269429472
105347,3,497248.9,0,678,High,980114.39,0.5073376180100774
105348,2,845406.4199999999,0,781,Low,1435629.93,0.5888748920134314
105349,2,985655.0,0,726,Medium,720609.65,1.3678071061080017
105350,2,598636.7,0,654,High,1559049.19,0.3839755049678708
105351,5,3961141.74,0,685,Medium,764106.27,5.184019416566232
105352,4,4132035.1,1,648,High,745015.33,5.546241712905425
105353,2,211843.59,0,746,Medium,811791.05,0.2609582724520059
105354,1,229972.82,0,785,Low,1507580.57,0.1525442981796986
105355,1,820947.99,0,811,Low,367410.97,2.2344133872758345
105356,1,79281.42,0,691,Medium,809384.61,0.097952714964521
105358,1,1164316.12,0,665,High,406477.32,2.8644061124984788
105359,3,487368.04,0,695,Medium,2059380.46,0.2366576013836705
105360,2,1435273.1400000001,0,703,Medium,462521.66,3.103147947709087
105361,2,1354889.66,0,735,Medium,965310.3,1.403579408610889
105362,2,2508959.2399999998,0,734,Medium,1047421.72,2.3953668251217857
105363,6,2889057.6199999996,0,780,Low,657682.31,4.392785963788503
105364,1,899612.16,0,707,Medium,1120505.89,0.8028624999017187
105365,1,128529.27,0,844,Low,1126790.77,0.11406666918295755
105366,2,0.0,0,757,Low,770097.48,0.0
105367,3,753290.53,0,719,Medium,647086.66,1.164126192927544
105369,2,108971.14,0,707,Medium,529873.03,0.2056551925279156
105370,1,739690.84,0,648,High,697373.81,1.0606805552390903
105372,2,928089.1100000001,0,724,Medium,529248.02,1.7535995883366744
105373,3,4071226.81,0,698,Medium,298970.18,13.617501283907313
105374,1,73044.06,0,761,Low,691992.54,0.10555613793177596
105375,4,916294.28,0,741,Medium,595126.54,1.5396629429431932
105376,1,0.0,0,684,Medium,643493.28,0.0
105377,2,3752779.81,0,695,Medium,374845.21,10.011545325602533
105378,3,356043.64,0,735,Medium,694142.67,0.512925736145856
105379,2,532377.48,0,769,Low,198540.25,2.6814586966622636
105380,4,1810491.4000000001,0,728,Medium,420597.59,4.304569125086998
105381,1,635669.63,0,697,Medium,368209.0,1.7263826522436985
105382,4,607783.24,0,683,Medium,490983.21,1.2378900696013617
105384,5,384096.69,0,631,High,458496.3,0.8377312750397332
105385,3,1534961.45,0,735,Medium,982775.03,1.5618645194923195
105386,3,283832.99,0,758,Low,933591.2,0.3040227778496627
105387,2,556404.14,0,702,Medium,719790.98,0.7730079362761674
105389,3,1087893.73,0,729,Medium,916589.02,1.186893696370048
105390,2,412548.61,0,738,Medium,360520.0,1.1443154610007766
105391,2,83243.63,0,682,Medium,851093.43,0.09780786346805662
105394,2,1385120.6099999999,0,712,Medium,528912.88,2.6188067305148626
105395,2,210270.78000000003,0,594,Very High,489830.44,0.42927258665263845
105396,1,1785798.09,0,712,Medium,1538900.69,1.1604375133524698
105397,3,268729.85,0,710,Medium,490272.09,0.54812389993483
105398,1,0.0,0,649,High,297879.15,0.0
105399,3,178239.49,0,704,Medium,810818.09,0.21982673080221976
105400,3,1312538.19,0,689,Medium,680021.77,1.9301414276781168
105401,1,146336.13,0,669,High,1448727.43,0.10101011892899689
105403,3,220758.99,0,677,High,820744.18,0.268974176582038
105404,1,260930.49,0,710,Medium,339293.92,0.7690396868885833
105405,1,0.0,0,663,High,498614.67,0.0
105406,3,1982575.8699999999,0,800,Low,1830119.39,1.0833041171155506
105407,1,343414.76,0,759,Low,786592.25,0.43658548631772054
105408,2,0.0,0,804,Low,1007827.98,0.0
105410,5,414490.42,0,744,Medium,522184.14,0.7937629434704776
105411,1,73833.59,0,634,High,732927.6,0.10073790371654717
105412,2,539474.87,1,591,Very High,722350.43,0.7468326280362289
105414,1,22687.23,0,680,Medium,807750.58,0.028086925050552117
105415,1,0.0,0,691,Medium,346726.77,0.0
105416,2,1759637.69,0,652,High,297348.42,5.9177637130205705
105417,1,168129.2,0,618,High,456027.6,0.3686820709974572
105418,2,3381793.4499999997,1,660,High,1121942.28,3.0142312223049474
105419,2,820214.93,0,774,Low,801227.9,1.023697414930259
105420,1,598260.45,0,700,Medium,477164.06,1.2537835519297074
105421,3,687182.28,0,732,Medium,838379.36,0.8196555315961023
105423,1,250030.19,0,631,High,413730.53,0.6043310122653989
105424,2,2851673.8200000003,0,610,High,642673.55,4.437204269570453
105425,1,190502.68,0,646,High,1194333.87,0.1595053818577547
105426,2,1692609.17,0,686,Medium,588253.48,2.877346632951496
105427,1,1682914.15,0,631,High,861201.1,1.9541477013905346
105428,2,588466.5800000001,0,661,High,1028142.23,0.5723591180570416
105429,1,0.0,0,672,High,943247.78,0.0
105430,3,862636.09,0,757,Low,499474.17,1.7270884898812686
105431,2,917863.3,0,682,Medium,524325.59,1.7505598000662148
105433,1,3267956.86,0,815,Low,946553.15,3.452481099450147
105434,1,221936.98,0,644,High,1568510.53,0.14149537140818558
105436,2,0.0,0,676,High,403700.62,0.0
105437,2,155003.46,0,704,Medium,788795.21,0.19650659389780017
105438,2,686814.41,0,754,Low,360837.12,1.903391785191058
105439,1,69824.87,0,761,Low,792036.57,0.08815864398786535
105440,4,1156856.82,0,626,High,2054683.24,0.5630341443774078
105441,4,1351579.37,1,695,Medium,941087.73,1.4361884943500434
105442,2,0.0,0,618,High,1246512.52,0.0
105443,4,4944821.74,0,677,High,752584.25,6.570456051930399
105444,1,61731.24,0,603,High,663248.46,0.09307407965937833
105445,1,122072.12,0,663,High,956004.64,0.12768988234199366
105446,1,0.0,0,722,Medium,1992071.06,0.0
105447,2,631907.75,0,626,High,684432.26,0.9232582783283768
105448,1,0.0,0,635,High,454509.09,0.0
105449,3,1009172.9600000001,0,617,High,777144.96,1.2985646332956984
105450,3,737945.19,1,704,Medium,1378787.71,0.5352130604645439
105451,2,626029.47,0,641,High,543494.57,1.1518596588738688
105452,1,106229.64,0,756,Low,639669.61,0.16606954330689558
105453,1,940846.79,0,742,Medium,843950.59,1.1148126456076062
105455,1,130206.74,0,805,Low,402625.38,0.3233942678924016
105457,4,237748.47,0,730,Medium,301862.06,0.7876063325082987
105458,1,359386.77,0,727,Medium,929968.5,0.38645047654839926
105459,2,239106.16999999998,0,615,High,1235566.02,0.19351954175625516
105460,2,0.0,0,727,Medium,537105.38,0.0
105462,3,1692552.33,0,704,Medium,843642.22,2.0062442228175827
105463,3,1732464.94,0,649,High,898827.17,1.9274728199415687
105464,1,139697.53,0,666,High,1536718.77,0.0909063731941011
105465,5,1265398.08,0,750,Low,428183.31,2.9552718437344043
105466,3,512383.1,0,752,Low,559071.9,0.9164887378528592
105468,2,108492.83,0,614,High,405584.57,0.2674974296975844
105470,1,1619010.09,0,679,High,1937873.06,0.8354572461005263
105472,1,324278.06,0,654,High,364079.72,0.890678722780824
105473,1,0.0,0,715,Medium,996032.27,0.0
105475,1,0.0,0,592,Very High,1281619.03,0.0
105476,2,3308889.17,0,691,Medium,1771177.54,1.8681860487006852
105477,1,54164.29,0,708,Medium,1526619.51,0.0354798885021455
105478,2,620060.54,0,723,Medium,1684575.94,0.3680810851424128
105479,2,4460539.02,1,616,High,790220.36,5.644677416309547
105480,1,844331.48,0,750,Low,251089.43,3.362672335510101
105481,1,409567.33,0,674,High,1520382.32,0.26938443351538055
105482,3,64456.57,0,590,Very High,925685.03,0.06963121138515116
105483,2,1098664.97,0,760,Low,734710.01,1.4953722625883374
105484,2,1438894.3099999998,1,663,High,1419688.95,1.0135278646776815
105485,1,2411348.58,0,785,Low,657763.74,3.6659797938998584
105486,3,2010075.83,0,643,High,428380.28,4.69226975153945
105487,3,582469.73,0,724,Medium,815314.48,0.7144111190077232
105488,1,447100.53,0,673,High,2344369.86,0.1907124543906225
105489,3,1923201.92,0,636,High,1421049.06,1.3533677155382657
105490,1,707472.44,0,735,Medium,888971.16,0.7958328366917999
105491,3,171990.51,0,683,Medium,364237.04,0.4721939042772806
105492,3,753359.55,1,842,Low,1020129.47,0.7384940560534929
105493,4,2472297.58,0,776,Low,1485104.27,1.6647299653915884
105494,2,1848123.36,0,582,Very High,656014.44,2.8171992067735587
105495,1,127962.24,0,754,Low,634719.2,0.2016044890401929
105496,2,552767.15,0,721,Medium,1208263.11,0.45748905633641335
105498,1,5711242.04,0,726,Medium,1053659.19,5.420388389532293
105499,1,97469.42,0,655,High,904799.26,0.10772491126926872
105500,1,1732304.93,0,773,Low,342958.76,5.0510589961311965
105502,1,382671.33,0,677,High,848983.96,0.4507403532099712
105503,2,2706667.66,0,747,Medium,681187.54,3.9734544469207407
105504,6,6194114.92,0,688,Medium,389892.91,15.886708275869905
105505,3,28915.8,0,675,High,810233.48,0.03568823149593868
105506,2,167698.87,0,623,High,1321157.0,0.12693333948955346
105507,3,3576205.3499999996,0,676,High,561650.49,6.36731457316097
105508,2,164487.26,0,642,High,398158.98,0.41311955340050355
105510,2,2031509.8399999999,0,691,Medium,557634.54,3.6430846625820554
105511,2,340025.54,0,703,Medium,665233.93,0.5111367966453545
105512,2,1096573.12,0,636,High,265254.48,4.134041845400689
105513,1,654553.62,0,558,Very High,447553.94,1.4625133676624542
105514,1,0.0,0,742,Medium,625910.55,0.0
105517,3,536527.1799999999,0,665,High,837860.74,0.6403536463589402
105518,3,0.0,0,746,Medium,1904079.18,0.0
105519,3,3052584.77,0,640,High,602080.33,5.070062278898898
105520,3,350597.77,0,695,Medium,766216.74,0.45756996904035274
105521,4,448387.82999999996,0,654,High,549489.15,0.8160085235531948
105522,3,2155426.34,2,717,Medium,633038.91,3.4048876079355055
105523,3,2014512.51,0,664,High,857179.7,2.3501635771355764
105524,1,145432.67,0,700,Medium,2590294.38,0.056145228558925425
105525,1,264715.35,0,717,Medium,1269696.08,0.20848717592323351
105526,3,2235180.38,0,706,Medium,638280.33,3.5018788374694236
105528,1,2411401.96,0,779,Low,569305.26,4.235692394621473
105529,4,1823519.78,0,678,High,724544.26,2.516781762925014
105532,5,3857217.8400000003,1,605,High,574999.93,6.70820575578157
105534,3,1581588.02,0,717,Medium,925304.38,1.709262437512724
105535,1,0.0,0,677,High,700792.52,0.0
105536,2,779136.26,0,667,High,877285.27,0.8881218990488693
105537,1,135409.95,0,687,Medium,799753.97,0.16931450806052267
105538,2,307120.98,0,751,Low,1068062.67,0.2875495873289907
105539,2,1676404.26,0,817,Low,759802.71,2.206367834618542
105540,2,463395.26999999996,0,639,High,523006.47,0.8860220601095049
105541,3,725064.24,0,727,Medium,724690.92,1.0005151437525945
105542,1,200945.44,0,700,Medium,2758254.18,0.07285240115180393
105543,2,428601.42,0,808,Low,377909.95,1.1341363729639824
105544,4,2962553.1199999996,0,574,Very High,365433.64,8.10695238675892
105545,4,1044681.52,1,634,High,738268.74,1.4150423326876878
105548,1,2598452.77,0,815,Low,349913.13,7.425993903115325
105549,3,3169968.67,0,744,Medium,428198.44,7.40303647533139
105550,3,2965808.2,0,720,Medium,850935.14,3.485351656766696
105552,1,1097096.38,0,683,Medium,553998.43,1.9803239875607586
105553,2,1185139.91,0,827,Low,1366711.66,0.8671469957313453
105554,2,358849.71,0,749,Medium,654117.65,0.5486011728929804
105556,2,0.0,0,840,Low,2071373.05,0.0
105557,1,431279.63,0,588,Very High,920246.92,0.468656423213022
105558,1,76919.06,0,773,Low,756819.02,0.10163468143282128
105559,5,470939.46,0,737,Medium,553379.82,0.8510239133765305
105560,3,1067491.75,1,683,Medium,555686.17,1.9210335034971266
105561,4,889422.1699999999,0,610,High,469577.17,1.894091593081495
105562,2,226635.85,0,622,High,543730.64,0.4168164037987633
105563,1,179217.75,0,653,High,519700.63,0.344848052233456
105564,3,605557.98,0,675,High,522140.7,1.1597601566014677
105565,2,886497.62,0,801,Low,216567.41,4.093402696185913
105566,1,245081.0,0,804,Low,379164.29,0.6463715240694212
105567,1,2901496.02,0,668,High,965693.37,3.00457278690854
105568,1,0.0,0,623,High,1806659.61,0.0
105569,1,240266.47,0,728,Medium,3129566.32,0.07677308784432471
105570,1,29166.64,0,710,Medium,937995.64,0.031094643467639144
105571,1,80912.32,0,653,High,357206.91,0.2265138711902298
105572,4,510076.03,0,679,High,1792947.2,0.2844902683135343
105573,3,919721.8899999999,0,636,High,710224.45,1.2949735678629481
105574,2,478748.2,0,717,Medium,805978.85,0.5939959838896517
105575,5,226183.37,0,773,Low,1276426.55,0.17720045857711123
105576,2,238658.88,0,667,High,1309383.63,0.18226811037801047
105577,2,257948.2,0,725,Medium,1659734.27,0.15541536055648233
105578,2,70333.15,0,619,High,781298.79,0.09002081009238475
105579,2,178816.74,0,715,Medium,804709.75,0.22221271706972606
105580,2,694546.71,0,663,High,2694914.71,0.2577249318587897
105581,1,193799.58,0,656,High,247885.55,0.781810718696592
105582,2,1617468.35,0,766,Low,910017.95,1.777402687496439
105583,1,1055698.51,0,681,Medium,933799.57,1.130540796886424
105585,2,496779.98,0,672,High,577966.72,0.859530424173904
105586,4,206925.39,0,642,High,349411.23,0.5922116183844464
105587,3,351277.37,1,595,Very High,746577.8,0.47051676328977365
105588,1,1372095.71,0,690,Medium,500165.51,2.7432833383493396
105589,5,10760650.79,0,735,Medium,534435.21,20.134621725241495
105590,3,751515.18,0,716,Medium,1054917.22,0.7123925610011372
105591,2,0.0,0,754,Low,315929.86,0.0
105592,1,340362.34,0,604,High,784579.78,0.4338148250519533
105593,2,918780.72,0,688,Medium,370222.7,2.4816974215789576
105594,2,369266.65,1,594,Very High,712029.3,0.5186115936521152
105596,2,558306.64,0,618,High,717817.54,0.7777835019188859
105597,3,421956.07999999996,0,718,Medium,517111.77,0.815986222862419
105598,1,0.0,0,694,Medium,778463.91,0.0
105601,3,1293067.3,0,806,Low,1220340.61,1.0595954026310737
105602,2,147234.95,0,814,Low,868126.77,0.16960074851740836
105603,3,1105006.78,0,710,Medium,1165784.64,0.9478652763858684
105604,2,0.0,0,791,Low,414758.14,0.0
105605,4,4758572.3100000005,0,752,Low,390840.08,12.175241367262029
105606,1,874311.26,0,751,Low,281023.45,3.1111683384429307
105608,1,2592950.19,0,597,Very High,494393.73,5.244706865517894
105609,3,47243.13,0,795,Low,1317924.63,0.03584660983230885
105611,2,968224.74,0,726,Medium,2293541.2,0.42215275661932733
105612,1,0.0,0,707,Medium,464352.5,0.0
105613,1,187627.43,0,765,Low,1388565.86,0.1351231766565253
105614,2,584807.48,0,783,Low,851514.32,0.6867852557077373
105615,6,1888020.12,0,724,Medium,621984.2,3.035479229215148
105616,4,491382.79,0,789,Low,1025648.85,0.4790945653573345
105617,1,270389.63,0,671,High,579004.82,0.4669902920669987
105619,1,337397.37,0,673,High,576080.18,0.5856777957540562
105620,3,1195524.08,0,663,High,1170378.6,1.0214849109510376
105621,1,1189818.58,0,783,Low,407568.18,2.9193117578511654
105622,2,1626399.99,0,640,High,666996.55,2.4383934069823896
105623,2,1452741.01,0,755,Low,1403729.51,1.034915202430987
105624,1,0.0,0,663,High,510695.29,0.0
105625,3,1728040.25,1,640,High,850269.58,2.0323439655456097
105626,2,1653511.01,0,743,Medium,506079.76,3.267293301751487
105627,2,485541.01,0,652,High,587914.21,0.8258705126382301
105628,2,855794.47,0,642,High,585716.73,1.4611064123095818
105631,2,158732.35,0,636,High,1313341.52,0.12086144204136637
105632,1,194346.66,0,715,Medium,2149359.58,0.09042072895034158
105633,2,3454594.74,0,614,High,384686.41,8.980287970141706
105634,2,569671.41,0,654,High,1359840.65,0.4189251218515935
105635,4,1293417.8599999999,0,770,Low,996512.87,1.2979439593188595
105636,2,435684.77,0,699,Medium,409217.17,1.064678615513616
105638,5,2074815.21,0,782,Low,1151659.77,1.8015869478535314
105639,1,35542.47,0,696,Medium,488753.01,0.07272071838493639
105640,1,136071.18,0,518,Very High,1341086.81,0.10146336462738008
105641,2,0.0,0,742,Medium,278097.85,0.0
105642,1,0.0,0,696,Medium,513266.85,0.0
105645,4,3413550.09,2,616,High,589610.63,5.7894988935325
105646,1,0.0,0,608,High,345377.03,0.0
105647,3,300570.28,0,743,Medium,709718.42,0.4235063815872216
105648,1,488115.98,0,680,Medium,826603.69,0.5905078647785857
105649,2,2255888.78,0,825,Low,935971.84,2.4102100977738816
105650,3,312922.94,0,758,Low,712281.05,0.439325095059036
105651,3,2166526.39,0,682,Medium,338380.2,6.402639368379119
105652,1,504768.95,0,742,Medium,1175858.8,0.42927684004235883
105653,1,0.0,0,636,High,720769.92,0.0
105654,1,447454.88,0,777,Low,1354926.76,0.330242853864662
105655,2,551645.08,0,753,Low,770467.61,0.7159873729150016
105656,1,0.0,0,722,Medium,1841448.46,0.0
105657,2,1305297.97,0,646,High,661356.85,1.9736666672462833
105658,2,1316273.01,0,723,Medium,548616.54,2.399258706272326
105659,5,2684962.3000000003,0,607,High,1302720.08,2.0610431521098533
105660,2,122695.95,0,605,High,951049.34,0.12901112995883052
105661,5,2437969.7,0,670,High,371196.76,6.567863631137298
105662,2,1467145.3900000001,0,751,Low,3322223.11,0.44161555122045976
105663,1,0.0,0,662,High,2924774.81,0.0
105664,4,2546678.59,0,771,Low,3339605.96,0.7625685845883446
105665,2,350037.99,0,733,Medium,1582249.42,0.22122807287867421
105666,2,245393.76,1,788,Low,1637770.25,0.1498340563946622
105668,2,363308.41000000003,0,628,High,715617.76,0.5076850105005779
105669,2,169211.07,0,810,Low,427483.43,0.39583071091199956
105670,1,0.0,0,701,Medium,3058211.14,0.0
105671,1,0.0,0,767,Low,595367.27,0.0
105672,2,1029450.51,0,748,Medium,1141509.9,0.9018323099957347
105673,1,108715.05,0,708,Medium,579636.81,0.18755718775003263
105674,2,74811.78,0,723,Medium,692889.29,0.1079707553280265
105675,1,1251478.59,0,707,Medium,299782.76,4.174618280250672
105677,2,1841552.83,0,680,Medium,725670.07,2.5377274137818584
105678,2,1502362.85,1,600,High,184699.58,8.13408915169163
105679,1,87045.78,0,773,Low,262768.26,0.3312644381022274
105681,3,1141732.79,0,729,Medium,753361.79,1.5155172523416671
105682,3,1912903.67,0,684,Medium,290758.93,6.579002302697977
105683,2,0.0,0,717,Medium,740152.36,0.0
105684,1,204904.2,0,734,Medium,665143.97,0.3080599227262032
105685,4,3619193.1799999997,0,628,High,1156071.51,3.1305962898436963
105686,2,277473.01,0,685,Medium,2766514.01,0.10029698349512425
105687,1,1213670.45,0,687,Medium,295850.3,4.1023127236984385
105689,2,503492.58,0,627,High,698692.15,0.7206214925987074
105690,1,0.0,0,690,Medium,2258961.14,0.0
105691,2,4814705.819999999,0,649,High,788002.18,6.110015863154083
105692,1,928636.85,0,782,Low,933273.19,0.9950321727339023
105693,1,77594.94,0,726,Medium,633046.6,0.12257381999998106
105694,2,1162046.75,0,788,Low,1675672.71,0.6934807394458313
105695,2,1376813.19,0,676,High,1284341.39,1.0719993926225488
105696,1,972134.62,0,824,Low,480508.58,2.02313686053223
105697,2,248336.15000000002,0,574,Very High,599573.1,0.4141882782933391
105698,2,229628.43,0,721,Medium,490684.57,0.46797564879612985
105699,1,519788.65,0,748,Medium,778934.64,0.6673071440243048
105700,1,0.0,0,790,Low,636791.88,0.0
105701,2,303033.11,1,570,Very High,273190.11,1.1092389471932202
105703,1,0.0,0,657,High,647495.03,0.0
105705,1,1583868.92,0,685,Medium,770250.19,2.05630448465063
105706,2,70341.68,0,752,Low,501709.3,0.14020405840593347
105707,2,1563000.6700000002,0,676,High,482839.79,3.23709997057202
105709,2,686112.6299999999,0,720,Medium,896650.7,0.7651949973384283
105710,3,4157520.98,0,724,Medium,615732.3,6.752156708361734
